Target UniProt ID,Ligand ID,Label
P41143,drug58465,1
P35372,drug27430,1
O43613,drug67983,1
P59543,drug6924,0
P13945,drug57517,1
Q92847,drug28769,1
Q16581,drug40377,1
P51582,drug70965,1
Q9NYV7,drug22186,0
Q9Y271,drug41021,1
P29275,drug35736,1
P21462,drug44519,1
P30874,drug55648,1
P43219,drug17607,0
P30559,drug25683,0
Q9BXC0,drug25503,1
O43194,drug6533,0
P58307,drug8652,0
Q9Y5Y4,drug42541,1
O14842,drug47236,1
P59533,drug25307,0
Q99P50,drug36690,0
P23944,drug44556,0
P25090,drug45986,0
P30559,drug40225,0
P08588,drug18697,1
Q9JL21,drug59667,0
P35414,drug36301,0
P43116,drug64605,0
P21452,drug7929,0
Q96RI0,drug10942,1
Q9BZJ6,drug70169,0
P35368,drug70533,1
P43115,drug25617,0
Q9Y5Y4,drug29480,1
O35659,drug4421,0
Q8TDV5,drug38487,1
O95136,drug32204,1
Q99500,drug21902,1
P33535,drug45104,0
P08173,drug47563,1
P13945,drug42424,1
P47901,drug70049,0
P30938,drug18717,0
P59538,drug71599,0
Q9JKM5,drug11561,0
P51686,drug29883,0
P41968,drug1653,1
P11229,drug1177,0
Q9HBX9,drug10948,1
P43116,drug37936,0
P34972,drug71988,1
P32239,drug1868,1
P41594,drug49662,1
Q9NYW0,drug121,0
P29274,drug4373,1
P28223,drug16091,1
P41595,drug21736,0
Q80SS6,drug916,0
Q9ULV1,drug20300,0
P46095,drug58778,1
P49651,drug52123,0
P29274,drug48826,0
P30987,drug29113,0
P13945,drug65323,1
Q96RI0,drug34095,1
O43194,drug16398,1
P14416,drug27914,1
Q96LA9,drug62688,0
P30731,drug70280,0
O43614,drug45493,1
P30994,drug19866,0
P33032,drug68173,0
P25100,drug20759,0
P47752,drug30425,0
P41595,drug49754,1
P48145,drug14830,1
Q8TDV5,drug7790,1
P48546,drug57851,1
P21453,drug5330,0
P49682,drug4021,1
P24530,drug32117,0
P21453,drug10144,1
P28223,drug27545,0
P49286,drug56822,1
Q9Y2T6,drug33747,0
Q01718,drug29455,0
P11229,drug18013,1
Q60613,drug23872,0
P61168,drug588,0
P08482,drug47257,0
P28222,drug26851,1
P32245,drug59261,1
P18090,drug46416,0
Q8TDV5,drug13236,1
Q9NYW4,drug63820,0
P25103,drug38313,1
Q8TDV5,drug38574,1
P41145,drug65873,1
P42866,drug49045,0
P21554,drug62994,0
P34972,drug63269,1
P59544,drug26126,0
Q9HBX9,drug62796,1
Q13258,drug22851,0
O75899,drug34932,0
Q14831,drug19524,0
P58406,drug63475,0
P21462,drug13276,1
Q9HBX9,drug19586,1
O43613,drug66974,1
Q9HBX9,drug21725,1
P30551,drug21727,0
P08173,drug31578,1
O08790,drug25244,0
P29275,drug64597,1
Q5QD16,drug66820,0
Q9Y271,drug22536,0
P41968,drug72063,1
P30968,drug37357,0
P46089,drug63199,0
P46095,drug57062,1
P11229,drug8123,1
P41594,drug43940,1
Q9HBX9,drug41802,1
P0C0L6,drug45325,0
Q9HBX9,drug20999,1
P41143,drug19405,1
Q9Y5Y4,drug1707,1
Q8TDU6,drug29025,1
Q8TDU6,drug68310,0
Q33BM1,drug3915,0
Q8TDV5,drug60093,1
P51680,drug57872,0
P41145,drug27592,1
P32245,drug52133,0
Q04573,drug46496,0
Q13255,drug48954,1
Q9NYW6,drug69229,0
P41597,drug50881,1
P35364,drug27919,0
P33032,drug65249,0
P32245,drug3633,1
P35367,drug24197,1
P15823,drug55119,0
P34972,drug26653,1
P13945,drug65443,1
Q8TDU6,drug47174,1
P41968,drug58783,1
Q96RI0,drug11040,1
P51685,drug24012,1
Q8TDV5,drug61315,1
P25103,drug53266,1
P33533,drug35706,0
Q14831,drug17475,1
P52500,drug14982,0
P08173,drug61467,1
P08588,drug47861,1
P34969,drug48043,1
P21730,drug41469,1
Q9UBY5,drug28156,0
O14842,drug28991,1
P28222,drug43280,0
Q96RI0,drug28003,1
P28222,drug25552,1
P08909,drug639,0
Q14833,drug31335,0
Q923Y8,drug67610,0
Q8TDU6,drug33138,1
Q9HBX9,drug53181,1
O75899,drug30060,0
Q96LB2,drug69791,0
P47937,drug2161,0
P41595,drug34867,1
Q9Y5N1,drug4735,1
P28335,drug65748,0
Q63447,drug42686,1
O43614,drug403,0
P43117,drug29951,0
Q9GZN0,drug5813,1
P25116,drug69847,1
P25099,drug45808,0
Q9Y5Y4,drug18603,1
Q9JHG3,drug2824,0
P35372,drug22440,0
Q04573,drug13682,0
P41595,drug36553,1
Q99705,drug33094,1
P51681,drug27153,1
P25962,drug15425,0
Q9HBX9,drug33373,1
O95136,drug5370,0
Q9QYN8,drug14411,1
P59533,drug50148,0
Q96RI0,drug3072,1
Q8TDS4,drug17808,0
P16610,drug46227,0
Q9JKM5,drug35388,0
Q16602,drug60615,0
P41968,drug22983,1
P29274,drug29563,1
Q99P50,drug14462,0
P11229,drug30074,1
Q15077,drug44531,1
Q9Y5N1,drug45553,0
O43614,drug37090,0
P34972,drug19180,1
Q14833,drug3553,1
P30966,drug5013,0
P35372,drug47390,1
Q62928,drug22159,0
P41597,drug65294,0
P18090,drug17520,0
O43614,drug56170,1
P26684,drug39611,0
Q9BY21,drug274,0
P35400,drug12366,0
P21554,drug23422,0
P37288,drug46968,1
O43614,drug9559,1
Q13255,drug64607,1
Q00788,drug52308,0
P56719,drug21430,0
Q6IYF8,drug22580,0
P59541,drug21994,0
P41180,drug25134,1
Q01726,drug63297,1
P35348,drug57760,1
O60755,drug63840,0
P41594,drug17168,1
Q92847,drug22559,1
P35353,drug54461,0
Q8BLG2,drug584,0
P46095,drug15451,1
P43220,drug15009,1
P21728,drug2013,1
P31388,drug6390,1
Q02284,drug46424,0
P08908,drug30884,1
Q92847,drug4217,1
Q92847,drug37169,1
Q64326,drug57636,0
Q9Z2J6,drug59830,0
P97288,drug13533,0
P08172,drug13562,0
P56719,drug35826,0
P24053,drug69472,0
P21453,drug27844,1
P61073,drug10206,0
O43613,drug3438,1
P29274,drug33992,1
P24530,drug58266,0
Q33BM1,drug2085,0
Q9HBX9,drug18095,1
P28221,drug46309,0
Q8K418,drug21266,0
P30968,drug65020,1
P41595,drug47840,1
P13945,drug41683,1
P47901,drug17344,0
Q01717,drug22165,0
P28223,drug61367,1
Q60613,drug4826,0
Q63384,drug19699,0
Q9HBX9,drug33498,1
P59544,drug62978,0
P30556,drug27167,0
Q99705,drug70010,1
Q9Y5N1,drug55182,1
Q9JL21,drug27522,0
P21728,drug71677,1
P07550,drug39106,1
P34972,drug42326,1
P70596,drug54577,0
Q9HBX9,drug54180,1
Q3U6B2,drug61467,0
Q9H3N8,drug23026,1
P16473,drug25274,0
P51679,drug57580,0
P43115,drug32363,1
Q96P68,drug32658,0
Q9HBX9,drug39856,1
P08909,drug5424,0
P30968,drug29200,1
Q9UBS5,drug59312,0
Q9HBX9,drug55887,1
Q63447,drug59094,0
P47937,drug24454,0
P28222,drug16184,0
P49682,drug7589,1
P29274,drug38637,1
Q9HBX9,drug20971,1
P28223,drug40987,1
P35348,drug51549,1
O43603,drug27757,0
P41180,drug18294,1
P32302,drug34609,1
P08588,drug33861,1
Q8BZP8,drug6497,0
Q16602,drug21805,1
P43088,drug19661,0
Q61616,drug58072,0
P32249,drug64719,0
P34998,drug62435,1
P32745,drug71791,0
P41968,drug56097,1
Q13255,drug55811,1
Q7RTR8,drug45573,0
Q15391,drug32541,0
P08172,drug977,1
P41595,drug48132,0
P24530,drug42670,0
Q16602,drug19858,1
P30559,drug22032,0
P51677,drug25222,1
Q9UNW8,drug62447,0
P25102,drug53368,0
Q9UP38,drug31138,0
P41145,drug31940,1
P11229,drug39458,1
P49019,drug67258,0
P10980,drug43935,0
P35408,drug47134,0
Q99500,drug56825,0
P34972,drug19220,1
P41595,drug23983,0
O08726,drug63263,0
Q61041,drug40691,0
P28223,drug25528,1
P32245,drug40366,1
P34981,drug23405,0
P41146,drug10795,1
Q9NQS5,drug43387,1
P31422,drug32564,0
P61073,drug10452,0
Q9HBX9,drug14606,1
Q8BLG2,drug54690,0
Q8VIH9,drug67747,0
P0DMS8,drug64086,1
Q9JKM5,drug55326,0
Q5QD16,drug5625,0
P32245,drug26112,1
P58406,drug21065,0
Q9HBX9,drug55075,1
P41143,drug15760,1
Q9Y271,drug62211,1
P35000,drug70673,0
Q7TMA4,drug42000,0
Q9HBX9,drug44141,1
P35414,drug12538,1
P08908,drug8845,1
P48145,drug7323,1
P34972,drug23187,1
P59537,drug11222,0
P42866,drug25548,0
Q96P65,drug44103,1
P28223,drug13766,0
P34969,drug2150,0
P37288,drug67842,0
P30556,drug37693,0
Q14831,drug58257,0
P43253,drug14398,0
P41594,drug68157,1
P49682,drug15979,1
Q9NYV8,drug28137,1
O43613,drug2993,1
O14842,drug60386,1
P25090,drug17837,1
P35348,drug34458,1
P41597,drug45007,0
Q61125,drug29039,0
Q8TDU6,drug70703,1
Q15743,drug44906,0
P21555,drug43923,0
P31388,drug22440,0
P34975,drug38089,1
Q9ES90,drug60943,0
Q9Z0W0,drug64335,0
P30556,drug27074,0
Q9Y5N1,drug62180,1
O43614,drug33538,1
P41231,drug24930,0
P28223,drug9863,1
Q9UPC5,drug58124,0
Q6YNI2,drug10112,0
Q8TDS4,drug32899,1
P25929,drug7597,1
Q9Y2T5,drug20623,1
P41143,drug3723,1
O43193,drug55437,1
Q99677,drug23979,0
Q9BXC1,drug57474,1
Q96LB2,drug25972,0
Q99705,drug52845,0
Q99500,drug11424,1
P32245,drug14474,1
Q13255,drug62615,1
P16473,drug58571,0
P49238,drug34528,0
Q9NYV8,drug2961,0
P08172,drug13251,1
P18089,drug41852,0
P41145,drug35292,1
P41231,drug44321,1
P97288,drug37226,0
P31387,drug44141,0
P32241,drug36586,0
P35375,drug72384,0
O15354,drug14512,0
P49146,drug508,0
P35462,drug18228,1
Q8TDS7,drug54713,0
Q96LA9,drug31998,1
Q91ZY1,drug54731,0
P28336,drug47941,0
O95136,drug43333,1
Q14833,drug957,1
Q96RI0,drug59409,1
Q9Y2T5,drug34643,1
P13945,drug19832,1
P14416,drug53346,1
P28646,drug40829,0
P43117,drug55754,0
P34972,drug36290,1
P59544,drug51117,0
P08588,drug49165,1
P30551,drug22603,0
P32302,drug71160,0
P12657,drug31062,0
P16473,drug67085,0
Q3UVX5,drug39281,0
P46095,drug11062,1
P34980,drug44054,1
P08908,drug3722,1
P52592,drug21414,0
P25025,drug25551,0
P16473,drug13262,0
P21729,drug38127,0
P28335,drug57230,0
P21728,drug31622,1
Q16581,drug59630,0
P25929,drug53218,1
Q923Y9,drug1457,0
Q9HBX9,drug54766,1
Q64326,drug13254,0
Q2AC31,drug20023,0
P46663,drug6897,1
O43613,drug62387,1
P32239,drug43895,0
Q63447,drug4430,0
P20309,drug2833,1
P56481,drug60090,0
Q9Z0W0,drug9643,0
P35372,drug11807,1
O43614,drug49411,0
P41145,drug51224,1
Q13258,drug11102,0
P34972,drug53219,1
Q99677,drug43224,1
P41145,drug25411,1
P47866,drug57099,0
P47901,drug49792,0
P34972,drug46339,1
Q9UP38,drug64642,0
P30556,drug47277,1
Q13639,drug135,1
P30542,drug9734,1
P70579,drug59601,0
Q99500,drug7287,0
P59539,drug14481,0
P33766,drug18194,0
P21918,drug69894,0
P32239,drug46811,0
Q9H228,drug55614,1
P28335,drug69653,0
P30680,drug34460,0
Q9HBX9,drug32834,1
P29274,drug18936,1
Q9ERZ4,drug25504,0
P59534,drug11133,0
Q9Y2T5,drug38915,1
Q9NYW7,drug35958,0
P28335,drug21576,1
P35462,drug31961,1
P19328,drug36786,0
P35372,drug43963,1
P41594,drug34522,1
P24530,drug50026,0
P25961,drug6602,0
P35372,drug263,1
P43119,drug16671,1
P28565,drug4385,0
O43613,drug5075,1
P21453,drug25472,1
P30938,drug35839,0
P24530,drug62793,0
Q8TDV5,drug68795,1
Q9HBX9,drug70774,1
P12526,drug16130,0
P42866,drug17888,0
P34978,drug31529,0
P08908,drug55195,1
Q5NUL3,drug19196,1
O43613,drug47579,1
P21462,drug19758,0
Q8BMC0,drug24647,0
P30968,drug28480,1
P43220,drug10812,1
P32215,drug35018,0
P59541,drug37408,0
Q9Y5Y4,drug56784,1
P59542,drug37158,0
P34972,drug40296,1
Q9Z0U9,drug15560,0
P0DMS8,drug9461,1
Q9UBS5,drug56619,0
Q96G91,drug25678,0
P21728,drug59036,1
P30966,drug48218,0
P41594,drug19282,1
P12657,drug54942,0
Q923Y7,drug37906,0
P35372,drug37370,1
P21451,drug38559,0
Q01726,drug15308,0
P33032,drug60061,1
Q9Y2T6,drug53318,0
P41594,drug19453,1
Q9R261,drug51852,1
P30988,drug1866,0
P41968,drug36733,1
O43614,drug17106,1
P29275,drug36411,1
Q13255,drug50325,1
P32239,drug27803,1
P25099,drug38348,0
P32245,drug20228,0
P49682,drug31714,0
O75388,drug52712,0
P51679,drug49286,1
P61793,drug34407,0
P07550,drug54669,1
P49660,drug14785,0
P34969,drug465,1
P32239,drug6848,1
Q15722,drug2458,1
Q9BZJ6,drug6116,0
Q99500,drug40216,1
P41597,drug57277,0
P46095,drug60888,0
Q9Y5N1,drug42012,1
P35377,drug20023,0
Q9GZQ4,drug17185,1
Q64326,drug14227,0
P48303,drug39842,0
P61073,drug25538,1
Q9BPV8,drug49124,0
Q14330,drug55995,1
P46091,drug3675,0
P11229,drug68190,1
P47871,drug30090,1
O15552,drug26040,1
Q9NYV8,drug53646,1
P28223,drug55399,1
Q91X56,drug10445,0
P21453,drug24776,1
Q9NYV8,drug10815,0
P30559,drug64603,1
P47872,drug39771,0
P34969,drug30376,1
Q9NSD7,drug12441,0
P41143,drug52183,1
Q15743,drug28751,0
Q8TDV5,drug16967,1
P19327,drug20834,0
P33032,drug68433,1
P21554,drug54502,0
Q96P68,drug24131,0
P11229,drug64671,1
Q9HBX9,drug32273,1
P30875,drug55459,0
Q9Y5N1,drug2140,1
P30559,drug39751,1
Q13255,drug47149,1
P46093,drug42893,0
P21451,drug52169,0
Q8K4Z6,drug21194,0
P32745,drug29971,1
O15354,drug50112,0
Q9ESG6,drug19680,0
Q9HBX9,drug37809,1
Q01726,drug4555,0
P46095,drug59982,1
P14600,drug3251,0
P51677,drug42113,0
Q7TMA4,drug7302,0
Q9NSD7,drug3598,1
P14416,drug55198,0
Q9HBX9,drug2559,1
P35408,drug63759,0
P29274,drug64636,1
P43219,drug66716,0
Q15077,drug825,1
P08588,drug65665,1
P25090,drug40888,1
P35368,drug14459,1
P32249,drug56049,0
P31388,drug31213,0
Q62805,drug22027,0
P43116,drug54749,0
P51681,drug10293,1
O35659,drug29982,0
P43117,drug840,0
Q96RI0,drug3850,1
Q16602,drug67046,1
Q9HBX9,drug45986,1
P30550,drug16028,0
P35372,drug72104,1
P41145,drug6676,0
P34972,drug62464,1
P97926,drug17766,0
P30559,drug288,1
Q9NQS5,drug61473,1
Q9UP38,drug40656,0
O43613,drug22158,1
P21729,drug38887,0
P32215,drug28024,0
Q9HBX9,drug61714,1
P51681,drug57682,1
P49146,drug71742,1
Q9Y2T5,drug58483,1
Q76EI6,drug42743,0
Q9HBX9,drug68248,1
P25102,drug50972,0
P59551,drug69524,0
Q9NYV8,drug55616,0
P58406,drug31599,0
Q9H1C0,drug49669,0
Q63371,drug14372,0
O35811,drug42469,0
P11229,drug47627,1
P41231,drug1818,1
Q9NYV8,drug26756,0
Q91ZY1,drug52913,0
Q9EP66,drug20625,0
P29274,drug50853,1
Q9EP66,drug38707,0
P43115,drug47112,0
Q3U6B2,drug63969,0
Q01726,drug48601,0
P30874,drug66697,0
P30937,drug9154,0
O43614,drug5382,1
O08530,drug14259,0
Q6NS65,drug49562,0
P20309,drug61467,1
P49682,drug39576,1
Q9HB89,drug57896,0
P35414,drug23723,1
Q8TDV5,drug40992,1
Q9UNW8,drug24786,0
Q02643,drug63276,0
P28647,drug17677,1
Q14832,drug49798,1
P32302,drug38391,0
Q15761,drug68586,1
Q9R261,drug17104,0
Q9ULV1,drug9063,0
P50052,drug52752,0
P41594,drug36956,1
P32239,drug51158,0
P49286,drug53561,0
P59543,drug63717,0
P46095,drug34217,1
P34972,drug46607,1
P30937,drug52656,0
P33766,drug37371,1
P13945,drug46499,1
Q96LA9,drug46669,0
P35367,drug51278,1
P46095,drug47953,1
P28223,drug31415,1
P08482,drug17986,0
P46663,drug67408,1
P35346,drug18856,0
P32245,drug5372,1
Q9Y5Y4,drug18278,1
O08725,drug68477,0
Q96G91,drug64523,1
P34972,drug43942,1
O14514,drug3748,0
Q15077,drug46492,1
P21462,drug50063,1
P41595,drug14974,1
P43119,drug23259,0
P08588,drug58556,1
P31423,drug63789,0
Q92847,drug44295,1
Q3UVX5,drug10581,0
P14416,drug25483,1
Q96LB2,drug1110,0
O35881,drug31041,0
Q2AC31,drug16556,0
P0DMS8,drug36073,1
P48974,drug26680,0
Q01717,drug47714,0
P29276,drug38754,0
P08908,drug56659,1
P30969,drug28653,0
O95838,drug14034,1
Q9NQS5,drug32609,0
Q96RJ0,drug40488,1
P32240,drug1729,1
Q9HBX9,drug45360,1
P37288,drug3942,1
P29275,drug47122,1
P35372,drug1923,1
Q03431,drug25264,0
Q9HBX9,drug41527,1
Q13639,drug20492,0
P28223,drug59396,1
P20789,drug23917,0
Q7TQN8,drug8864,0
P28336,drug60392,0
P37288,drug39646,1
P32245,drug20645,1
P51679,drug17712,1
Q13255,drug8171,1
Q96LB2,drug47554,0
P30874,drug19464,0
P43115,drug68178,1
P08588,drug50413,1
P48145,drug11833,1
P35414,drug55129,0
P31391,drug28920,0
Q9BPV8,drug46340,0
P07550,drug12742,1
O88854,drug40058,0
P52500,drug49038,0
O00398,drug26607,0
P47900,drug40142,1
P34972,drug5590,1
Q99P50,drug61167,0
P30988,drug38979,0
P43140,drug64639,1
P43115,drug49775,0
P30556,drug11223,0
Q9NYW0,drug43243,0
P49682,drug72123,1
P30988,drug55266,1
P28223,drug26642,1
Q5NUL3,drug44129,1
P47871,drug33411,1
P41143,drug44544,1
Q923Y8,drug20445,0
Q9BY21,drug22682,0
P19020,drug71386,0
P58307,drug61542,0
O43613,drug42156,1
P47900,drug9400,1
P08172,drug25336,1
O60883,drug51111,0
P35370,drug40058,0
Q7Z601,drug56291,1
Q62035,drug50508,0
Q99705,drug26963,1
P19328,drug22692,0
Q14330,drug26919,0
P07550,drug3156,1
Q15722,drug13890,1
Q9BXC0,drug23084,0
Q8TDU6,drug16708,1
Q8K4Z6,drug16661,0
P35348,drug72382,1
O43613,drug46037,1
P30989,drug57459,1
P20309,drug14378,0
P34969,drug31211,1
P25025,drug61568,1
Q5QD15,drug67077,0
O00222,drug39951,0
P41587,drug44924,0
Q99705,drug25737,1
Q9R0Q2,drug9742,0
P97583,drug53278,0
P97288,drug4737,0
P32245,drug65313,1
P16177,drug14392,0
Q01718,drug57271,0
P47871,drug31318,1
Q9NYW3,drug6105,0
Q9UPC5,drug24878,0
O60883,drug71462,0
P32245,drug18474,1
O95136,drug55010,1
F8VQN3,drug60110,0
O35881,drug54709,0
Q9HBX9,drug49614,1
Q14831,drug51173,0
Q96LA9,drug18114,1
Q969F8,drug6396,1
P41231,drug71675,1
P32249,drug2071,0
Q9R1K6,drug16169,0
Q62805,drug35352,0
Q5NUL3,drug51600,1
Q9ERZ4,drug67067,0
P08588,drug17049,1
P29274,drug72504,1
P41968,drug45090,1
Q16602,drug35377,1
Q9HBX9,drug4105,1
P25102,drug50038,0
P30556,drug58426,0
P35367,drug17922,1
P35372,drug43290,1
Q9NQS5,drug70112,1
P35368,drug12376,1
Q9Y5Y4,drug2674,1
P30518,drug53286,1
Q8BZP8,drug61120,0
P41594,drug59947,1
Q92847,drug41281,1
Q9NSD7,drug31005,1
P35372,drug68282,1
P35372,drug44374,0
P43115,drug22232,0
P46095,drug54720,1
P08485,drug57515,0
P70263,drug1745,0
P25089,drug20262,0
P35367,drug18089,0
P30989,drug59408,1
P41145,drug58960,1
O60755,drug8613,1
Q9NYW5,drug18356,0
Q9Y2T6,drug61808,1
P29275,drug33427,1
P07550,drug38530,1
Q9HBX9,drug72249,1
O15354,drug27876,0
Q9Y2T5,drug46580,0
Q9Y5Y4,drug5800,1
Q13255,drug27306,1
Q02643,drug42049,0
P08485,drug22074,0
O95136,drug53427,0
P49682,drug43340,0
P59540,drug50219,0
P28221,drug66183,0
P32247,drug58766,0
O43613,drug42609,1
O43614,drug35808,1
Q9BXC0,drug28431,0
P16473,drug10088,0
P35348,drug20997,1
Q9NYW2,drug67093,1
P43114,drug49174,0
Q9UKP6,drug43160,1
P32239,drug9838,0
P29274,drug63477,1
P58406,drug51296,0
Q8TDS4,drug36135,1
Q13324,drug58254,0
Q9H244,drug30596,0
P13945,drug48701,0
O43614,drug56900,1
Q9UNW8,drug4204,0
Q9NYW3,drug19274,0
P20272,drug16528,0
P41180,drug7618,0
P43220,drug3398,1
P59538,drug9824,0
P51679,drug4244,0
Q6R6I7,drug22597,0
P28335,drug33045,1
P25090,drug30786,1
P13945,drug71215,1
P48974,drug1768,0
P25105,drug54452,0
P0DMS8,drug26675,1
P25116,drug34246,1
P34998,drug13765,0
P31423,drug27504,0
Q96LA9,drug70504,0
Q91ZY1,drug63021,0
Q9GZQ6,drug68409,1
P21453,drug19625,1
O08858,drug70332,0
P30550,drug66224,0
P32245,drug5446,1
Q9HB89,drug33136,0
Q9HBX9,drug41751,1
P21453,drug66914,1
P34978,drug61517,0
Q9HBX9,drug72280,1
O75084,drug22530,0
P07550,drug70287,1
Q9Y271,drug19446,1
P56479,drug40793,0
P41587,drug11724,0
Q9ESG6,drug63198,0
P49651,drug60334,0
P15823,drug39160,0
Q9Y2T6,drug35219,1
P11229,drug65785,1
Q13258,drug35809,1
P20309,drug22973,1
P29274,drug45523,1
P41145,drug44882,1
P59542,drug56272,0
P25025,drug61683,0
P30542,drug68563,1
Q9JJL9,drug14975,0
O43614,drug1166,0
Q99500,drug67375,1
Q13255,drug40001,1
P59539,drug8475,0
Q14833,drug12783,1
P49682,drug44285,1
P32244,drug61289,0
Q16581,drug5515,1
P47872,drug22603,0
Q9HBX9,drug16335,1
P47871,drug44082,1
Q9HBX9,drug50790,1
Q13255,drug24270,1
P59539,drug58101,0
P41594,drug51200,1
Q9HBX9,drug30451,1
O43193,drug65679,0
P14416,drug48163,1
P21554,drug32524,1
P47866,drug44471,0
P41143,drug61455,1
Q9HBX9,drug10313,1
P34978,drug6520,0
P52592,drug15589,0
P41143,drug3929,1
Q13258,drug61406,1
Q9HBX9,drug17252,1
P11229,drug63676,1
Q9GZQ4,drug65653,1
P28646,drug36417,0
P11229,drug24039,1
Q8TDS4,drug69114,1
P35372,drug15017,1
P30937,drug52172,0
Q96RI0,drug29768,1
Q9NQS5,drug18045,0
P34972,drug30806,1
P41143,drug46577,1
P25090,drug14090,1
O60883,drug18339,0
Q14831,drug28949,0
O95136,drug11047,1
P08908,drug42026,1
P51686,drug892,0
P41594,drug22879,1
Q5QD14,drug49708,0
P14416,drug54223,0
P14416,drug31236,1
Q80SS6,drug15000,0
Q9HBX9,drug65116,1
O43193,drug29677,1
P35414,drug41246,1
P35372,drug2793,1
P25929,drug18791,0
P34972,drug9649,1
Q9UKP6,drug59943,1
Q9HBX9,drug10753,1
Q64326,drug1724,0
Q92847,drug3264,1
P32215,drug57364,0
P11229,drug51719,1
P41594,drug61961,1
Q9Y2T6,drug7772,0
P41180,drug30272,0
P52592,drug46581,0
Q62758,drug65702,1
P35462,drug58042,1
Q9Y5Y4,drug65585,1
P58406,drug50855,0
P48145,drug12860,1
Q9HBX9,drug1305,1
Q9Y5Y4,drug49218,0
Q6R6I7,drug37731,0
P43116,drug72444,1
P14416,drug4272,1
P51680,drug15023,0
P30939,drug39040,0
P21730,drug22916,1
O88854,drug37714,0
P25102,drug14608,0
Q13255,drug620,1
P97288,drug70253,0
Q99705,drug39779,1
Q13639,drug1565,1
P25102,drug8303,0
Q60614,drug15311,0
Q7TQN8,drug31669,0
Q5NUL3,drug31880,0
Q14833,drug47452,1
P51685,drug52617,1
O14842,drug39139,1
P56726,drug4654,0
P14416,drug71449,1
P59538,drug512,0
O14842,drug33534,1
P35348,drug30082,1
P48303,drug40655,0
P49651,drug57017,0
Q8C131,drug34813,0
O43613,drug28246,1
P32239,drug56872,0
P34972,drug32146,1
P35462,drug12684,0
P30989,drug68711,0
P46093,drug15780,0
P70658,drug9416,0
P28336,drug35005,0
Q8TDV5,drug41550,1
Q9Y5N1,drug23900,1
Q9NSD7,drug61859,0
P08909,drug43295,0
P97583,drug11661,0
P14842,drug53521,0
P35462,drug855,1
P41594,drug33357,1
P30557,drug12714,0
P47898,drug10660,0
Q96RI0,drug25574,0
P70579,drug42279,0
Q9NS75,drug40890,1
Q9GZQ6,drug31700,0
P41594,drug69057,1
Q13258,drug59431,1
P13945,drug42335,1
Q9GZN0,drug5790,1
P21453,drug10135,0
P34972,drug58931,1
Q9Y2T6,drug13910,0
P08908,drug68131,1
Q56UD9,drug67331,0
P25021,drug37664,1
Q01726,drug52478,1
P30729,drug9398,0
Q13255,drug33060,1
P30937,drug66739,0
P08912,drug63391,1
P48974,drug72194,0
P35408,drug64704,0
P25929,drug70772,1
P0DMS8,drug69321,1
P41594,drug8563,1
Q01718,drug25305,0
P41595,drug38094,0
P41594,drug34856,1
Q62053,drug49329,0
Q01776,drug55407,0
O15303,drug62924,1
Q96LB1,drug65983,0
P48145,drug44666,0
O60353,drug15127,0
P34972,drug21132,1
Q9UP38,drug26038,0
P30542,drug50464,1
O60755,drug71142,0
P29274,drug41865,0
P30939,drug5598,0
Q99705,drug31280,1
P35368,drug35192,0
P08908,drug31448,1
P25089,drug51789,0
P10980,drug52523,0
P41595,drug1152,1
Q9Y2T6,drug3578,1
P30551,drug37983,0
Q8TDV5,drug25095,1
P35462,drug61035,1
O43613,drug64461,1
P46663,drug48711,1
P43115,drug16948,1
P30542,drug64846,0
P59534,drug1872,1
P47866,drug60337,0
P21462,drug50540,0
P56479,drug4887,1
P41594,drug61884,0
O95977,drug37378,1
P30553,drug30944,1
P34972,drug38985,1
Q9NYV9,drug41810,0
Q9QYN8,drug18911,0
P30968,drug27087,0
P08485,drug10366,0
P08912,drug11510,0
P25116,drug42668,1
P41597,drug58485,1
P41597,drug42925,1
P14416,drug63172,1
O15303,drug28191,0
P11229,drug19850,1
Q33BM1,drug34302,0
P43220,drug22759,0
P25025,drug28653,1
Q01726,drug35897,0
P47901,drug6805,1
P48145,drug15577,1
P46095,drug1238,1
Q8BMC0,drug63094,0
Q9GZN0,drug26527,0
P32247,drug33008,1
O14843,drug6894,0
Q969V1,drug55393,0
Q96LB2,drug24940,1
Q9H244,drug16499,1
P41145,drug65568,0
P31421,drug6758,0
P49682,drug15209,1
Q9NYW2,drug31953,0
P07550,drug50532,1
P13945,drug36816,1
P34972,drug47805,1
P25100,drug10350,0
P35462,drug14307,1
Q9H1C0,drug8939,0
P35353,drug45923,0
P28335,drug38317,1
O43613,drug10357,1
P59536,drug27537,0
P32745,drug60882,0
P32240,drug36221,0
P43119,drug61287,0
P0DMS8,drug63065,0
Q8TDS4,drug8931,1
P34972,drug64110,1
P0DMS8,drug54125,1
Q9ESG6,drug10288,0
Q3U6B2,drug2543,0
P32245,drug50727,1
O08726,drug45808,0
P34972,drug54571,1
P46095,drug26937,1
P08173,drug3213,1
P51685,drug38174,1
P35370,drug3193,0
P32245,drug6627,1
P47211,drug18176,0
Q8BLG2,drug6825,0
P30968,drug34352,0
O43613,drug28240,1
Q01717,drug28734,0
P29274,drug49653,1
Q02284,drug676,0
P46095,drug31663,1
Q13255,drug29397,1
P32305,drug35277,0
Q9H3N8,drug47446,0
Q9Y5N1,drug70262,1
Q99705,drug64989,1
Q9Y2T6,drug55706,1
