Target UniProt ID,Ligand ID,Label
O88536,drug71087,0
P70597,drug12398,0
Q9HBX9,drug37099,1
O95977,drug53864,1
Q9NYW4,drug31525,0
P29274,drug31425,1
Q8WXD0,drug71152,0
P42866,drug63362,0
P13945,drug11945,0
Q02643,drug41911,0
P20309,drug68848,1
P51810,drug36139,0
Q14416,drug15676,1
P29275,drug2905,1
Q9UP38,drug14832,0
P34995,drug8765,0
Q13255,drug54370,1
Q96RI0,drug18779,1
P34995,drug1405,0
P35348,drug3086,1
P26255,drug2165,0
P48442,drug63231,0
Q9Y5N1,drug25253,1
P41594,drug2822,1
Q5QD16,drug32499,0
O43613,drug63752,1
Q9UP38,drug63357,0
Q9BXC1,drug46309,0
P35372,drug55783,1
Q9H244,drug71799,0
P08908,drug47697,1
P34972,drug14598,1
Q9BZJ8,drug43655,0
P41143,drug68722,0
P48442,drug33060,0
P25021,drug45643,0
P41143,drug50830,1
P11229,drug36374,1
Q9GZQ4,drug37269,1
P46092,drug52722,0
P61169,drug2051,1
Q8TCW9,drug8042,1
Q15391,drug65314,0
Q9HBX9,drug42094,1
Q9NYW1,drug59585,0
P21451,drug61536,0
P34972,drug42110,0
P32249,drug4021,0
P51686,drug31606,1
P35414,drug10577,1
Q16581,drug38365,0
P46663,drug8101,0
P28565,drug3046,0
Q15722,drug39769,0
P70596,drug25331,0
Q7TMA4,drug49903,0
Q96LB1,drug26467,1
P41143,drug2092,1
Q9HBX9,drug31419,1
Q9H3N8,drug50617,0
Q61618,drug24530,0
Q86Y34,drug68426,0
P08482,drug41873,0
P49682,drug29278,1
Q8TDU6,drug23036,1
Q13639,drug39595,1
Q9NQS5,drug26674,0
P49651,drug7798,0
Q5QD16,drug18193,0
P08588,drug54981,1
O08725,drug71964,0
Q9Y5Y4,drug63767,0
P51582,drug36485,1
Q9BXC0,drug18793,1
P46095,drug50764,1
P32745,drug9112,0
P08908,drug27764,1
P29275,drug52654,1
P11229,drug51338,1
O08726,drug28115,0
P30518,drug58762,1
P25090,drug48670,1
P34969,drug38133,1
P30550,drug7341,0
P51683,drug58319,0
Q9EP66,drug25423,0
P56726,drug39642,0
P21453,drug29610,1
P49238,drug32916,0
Q9BZJ8,drug21423,0
P43114,drug16526,0
O43613,drug3943,1
P35408,drug43176,1
P41145,drug12853,1
P08908,drug28715,1
P41143,drug8912,1
P30559,drug16239,1
P07550,drug50156,0
P35372,drug9745,1
P30411,drug42799,0
P08913,drug8608,1
Q6R6I6,drug21913,0
Q9Y5Y4,drug42715,0
O00574,drug65983,0
P35372,drug41871,1
O00574,drug9381,0
P59541,drug4694,0
P18825,drug34825,1
P08173,drug15672,0
P43118,drug16918,0
P21451,drug40519,1
P61169,drug23738,0
P35351,drug67346,0
P49651,drug12137,0
Q9NYW3,drug5433,0
O43194,drug37663,0
P35368,drug63689,1
P43220,drug22768,1
Q99705,drug32592,1
P35408,drug17003,1
Q9Y2T6,drug60163,0
P42866,drug37697,0
P30874,drug14241,1
P41594,drug50749,1
Q99500,drug65107,1
P25090,drug11787,1
P30968,drug19891,1
O88871,drug39215,0
P34972,drug39229,0
Q9BXC0,drug593,0
P43220,drug16059,0
P28223,drug58602,1
O14842,drug70651,1
Q99705,drug21341,1
P08913,drug38714,1
O14843,drug20037,0
P41143,drug1379,1
Q62758,drug64171,0
P08588,drug33142,1
P41143,drug13316,1
P32247,drug48092,0
P32745,drug6984,1
P34972,drug35753,0
P21729,drug70960,0
P41595,drug65243,1
P37288,drug47806,1
P34972,drug21231,1
P41586,drug50215,0
Q9Y2T5,drug38534,1
P97639,drug47421,0
P25100,drug71256,0
P48039,drug16498,0
P28222,drug7111,1
Q9H244,drug43826,1
P32300,drug11632,0
P33766,drug60353,0
Q92847,drug67404,1
P14416,drug69435,0
P49684,drug70924,0
P51681,drug68283,1
Q91ZY2,drug8084,0
Q96RJ0,drug55113,1
Q6R6I6,drug10199,0
P32245,drug30536,1
Q8TDV5,drug28856,1
P21462,drug58315,1
P21453,drug55868,1
P41594,drug51275,1
Q7TQN8,drug41193,0
Q99500,drug26384,1
P18089,drug5655,0
Q8TDV5,drug9710,1
P70597,drug55743,0
P35348,drug35936,1
O43614,drug61109,1
P34969,drug31420,1
Q6R6I6,drug51392,0
P41143,drug57444,1
Q9Z0L1,drug17869,0
Q6IYF9,drug17017,0
P20309,drug28013,1
Q92633,drug66488,0
O14842,drug23179,1
P14416,drug2051,1
P51679,drug4416,1
P32249,drug26991,0
P31423,drug7077,0
P35348,drug14581,1
P30938,drug48175,0
P26684,drug10436,0
P30680,drug33419,0
P32745,drug12411,1
Q5NUL3,drug40778,0
Q9HBX9,drug63989,1
Q92633,drug33729,0
P47871,drug39184,1
P32745,drug15919,1
Q9NSD7,drug5051,0
O95838,drug70255,0
P35348,drug45534,1
P70263,drug37947,0
P28646,drug15909,0
P48039,drug55052,1
P49682,drug33659,1
P46095,drug52967,1
P35348,drug24025,1
Q8VCK6,drug69277,0
P30968,drug3411,1
P32239,drug57927,1
P21918,drug70820,0
P41146,drug49020,1
P35351,drug4388,0
P34978,drug67022,0
P47900,drug56858,1
P49683,drug46855,0
P32246,drug22537,1
Q13258,drug68204,0
Q96LA9,drug13348,0
P21462,drug58555,1
P41594,drug53705,1
Q14416,drug64198,0
P41143,drug61626,1
P41594,drug41289,0
P35372,drug60768,1
P50406,drug61592,0
P35372,drug12028,0
Q13639,drug56223,1
P49685,drug5167,0
P28223,drug45296,1
P51679,drug30286,1
Q9NYW1,drug59817,0
P49682,drug72531,1
P51681,drug11799,0
P47871,drug54795,1
Q9R1K6,drug61802,0
Q99835,drug35542,0
P43252,drug26942,0
P30874,drug72472,1
Q9NQS5,drug23332,1
Q96RI0,drug54830,1
O95136,drug5835,1
P30556,drug19097,1
P35372,drug71653,1
P14416,drug16546,1
Q99705,drug55499,1
P08911,drug13878,0
Q9UKP6,drug52496,0
P34972,drug37038,1
P49683,drug26460,0
O14842,drug48713,1
P21453,drug62989,1
Q01776,drug64870,0
Q13258,drug40200,1
P13945,drug27520,1
P22888,drug45460,1
P31421,drug22282,0
O14843,drug72503,0
P29274,drug63638,1
P48145,drug45689,1
O14842,drug62895,0
Q99705,drug69170,1
P32245,drug34577,1
O14842,drug4573,1
Q9HBX9,drug44516,1
P97288,drug3529,0
P41145,drug30968,1
Q9H228,drug54359,0
P61168,drug50559,0
Q8TDS7,drug53630,0
Q2AC31,drug21679,0
P25106,drug2515,0
P28335,drug26323,1
P30553,drug28322,0
P41594,drug35436,1
P35370,drug17917,0
P08172,drug62252,1
P41143,drug50952,0
P21918,drug11552,0
O43613,drug43913,1
P08588,drug27520,1
O95977,drug37640,1
P28335,drug54885,1
P34972,drug60919,1
Q96LB1,drug19187,0
Q5NUL3,drug12454,1
Q9UPC5,drug9328,0
Q8TDV5,drug42306,1
P21453,drug58697,1
Q13255,drug10049,1
P21918,drug40793,0
P46095,drug18477,1
P32305,drug7007,0
P34972,drug55580,1
P48546,drug39332,1
P33766,drug69754,0
P35408,drug36793,0
P41594,drug43844,1
Q8BZP8,drug2926,0
P41145,drug32930,1
Q99705,drug66320,1
P41145,drug1846,1
Q13639,drug62624,0
P08908,drug48858,1
P35370,drug26903,0
Q9Y2T5,drug11418,1
P30968,drug56716,0
P50406,drug5135,1
P41594,drug17853,1
Q60748,drug51675,0
P08173,drug69410,1
P41145,drug2694,1
O08790,drug32171,0
P51685,drug34284,0
P08908,drug52132,1
P97926,drug5683,0
P35372,drug14514,1
P21730,drug44226,1
P51680,drug4196,0
P34972,drug23023,1
Q62053,drug10750,0
P41180,drug3092,0
P49019,drug43918,1
Q5QD16,drug52984,0
P51684,drug17169,1
Q96LB2,drug72156,0
Q99500,drug55847,0
O95136,drug65045,1
Q9Y5Y4,drug15794,1
P35348,drug65287,1
P48145,drug7323,1
P58307,drug8264,0
Q9H244,drug43669,0
P11229,drug63624,0
P21453,drug27462,1
Q6DWJ6,drug38254,1
Q6IYF9,drug45116,0
Q14831,drug9242,0
P29275,drug26057,0
Q99500,drug50261,1
P13945,drug45599,1
Q9HBX9,drug65857,1
Q61618,drug60775,0
O43614,drug26155,1
P25099,drug71422,0
O95136,drug18528,1
Q9H3N8,drug5143,1
P51686,drug26264,1
P37288,drug66643,1
Q8WXD0,drug51775,0
P32239,drug29748,1
P46663,drug70355,1
P13945,drug33228,1
P31424,drug25405,0
O43614,drug3244,1
P15823,drug43745,0
P28336,drug11129,0
O14842,drug455,1
P70597,drug28387,0
P33032,drug20267,0
Q9HBW0,drug68281,1
P0C0L6,drug20554,0
Q9HBX9,drug55019,1
O88626,drug40711,0
Q60613,drug62431,0
Q9JL21,drug45509,0
P51677,drug61132,1
P13945,drug56240,1
P43115,drug67556,0
Q03431,drug47162,0
Q16602,drug57918,1
P41145,drug48404,1
Q8TDU6,drug24764,1
Q923Y8,drug56732,0
P14416,drug41299,1
Q8K418,drug47198,0
P41586,drug44669,1
P28223,drug21490,1
P41594,drug25034,1
Q8K418,drug29407,0
Q8TDS4,drug21192,1
Q96RI0,drug56445,1
P31422,drug30900,0
Q6NS65,drug52079,0
Q63384,drug20678,0
Q923Y9,drug11131,0
P25090,drug60638,0
P49146,drug53602,1
O15303,drug68657,0
P47872,drug32074,0
P47898,drug66345,0
P13945,drug55308,1
Q9NYV8,drug16738,0
Q9BXA5,drug57991,0
Q9HBX9,drug70679,1
P28335,drug52072,1
P18901,drug16497,0
Q9Y2T6,drug19312,1
O14514,drug24949,0
Q99677,drug38520,0
Q9HBX9,drug48455,1
P30556,drug10633,0
Q8TDU6,drug12020,1
P30559,drug15457,1
P29275,drug70365,1
P34972,drug10236,1
P34972,drug37092,1
Q9UKP6,drug65451,1
P30939,drug31484,0
P21453,drug25903,1
P30559,drug69069,1
P30966,drug37702,0
P13945,drug18235,1
P35372,drug29060,1
P34972,drug67462,1
P30731,drug19240,0
Q9NYW1,drug42692,0
Q14833,drug27090,1
Q9HBX9,drug34059,1
P41968,drug5154,1
P30966,drug47000,0
P32215,drug34534,0
P59551,drug49183,0
P30542,drug66460,1
P51681,drug65562,0
P31424,drug51114,0
O43613,drug51395,1
Q9HBX9,drug27230,1
P32215,drug64480,0
P21462,drug41819,0
Q9QZN9,drug50138,0
Q7TN41,drug27971,0
P43253,drug47911,0
O14842,drug39792,1
Q9EQ31,drug28676,0
Q15077,drug68223,0
Q14330,drug42910,0
P30551,drug55807,0
P59542,drug54707,0
P30556,drug2009,1
P25103,drug17091,0
P28221,drug2448,1
Q62053,drug67736,0
O43614,drug30214,0
Q99835,drug20302,1
P08172,drug34377,1
Q9HB89,drug65325,0
P28647,drug67065,0
P49019,drug2072,0
P30935,drug51114,0
Q96LB2,drug26467,1
P51582,drug6760,1
Q99527,drug11972,0
Q9Y5N1,drug64946,1
Q80Z39,drug17201,0
Q9HBX9,drug37577,1
Q13255,drug52160,1
Q923Y8,drug25096,0
Q13639,drug21369,0
P35367,drug20064,1
P34972,drug64488,1
P24053,drug71307,0
P21730,drug44110,0
P46663,drug72086,1
P14416,drug65408,0
P34972,drug49796,1
Q8TDS4,drug47505,0
O15303,drug64429,1
Q9ERC0,drug63317,0
Q9H255,drug35399,0
Q7TMA4,drug24907,0
Q96P68,drug65164,0
Q01726,drug52931,1
P41143,drug23717,1
Q62928,drug8851,0
Q9UPC5,drug10492,0
Q9HBX9,drug18130,1
P29274,drug44458,0
P28222,drug69088,1
P30518,drug18129,1
P51680,drug38094,0
P47871,drug28214,1
Q6YNI2,drug40675,0
P21917,drug45285,1
P31423,drug63084,0
O75084,drug48329,0
Q8TDV5,drug10385,1
P30542,drug49289,1
Q14416,drug68049,1
Q14833,drug27306,1
Q96RJ0,drug71753,1
P07550,drug7657,1
Q9NYW3,drug45458,0
Q9HC97,drug8453,0
Q14831,drug57525,0
P30559,drug66027,1
Q9NS67,drug34871,0
P41968,drug47593,1
Q9HBX9,drug4182,1
O43614,drug6885,1
P34972,drug67949,1
P14842,drug7902,0
P25103,drug15402,0
P22909,drug54133,0
O35811,drug24919,0
O08858,drug39169,0
O88854,drug70788,0
P34972,drug51077,1
Q99705,drug23855,1
P35372,drug28308,1
P29275,drug38943,1
P32245,drug4736,1
P08172,drug66045,1
Q924U1,drug70282,0
Q5QD15,drug19340,0
P14416,drug20711,1
P11229,drug12456,0
P30542,drug30454,1
Q16581,drug65261,1
P32215,drug59894,0
Q9HBX9,drug35777,1
P59541,drug5233,0
P30559,drug36983,0
P35462,drug32802,1
Q13258,drug24496,0
P31424,drug48428,0
O43614,drug46490,1
P21554,drug5657,0
O60755,drug68543,0
P30989,drug1533,1
Q13255,drug47841,1
P61073,drug59272,1
Q9GZN0,drug35886,0
P30550,drug3989,0
P28335,drug48741,1
P55085,drug447,0
P08172,drug14014,1
Q9EP66,drug57460,0
Q9NSD7,drug2580,0
Q9Y2T6,drug69957,0
P30518,drug4966,0
P30731,drug54901,0
P20309,drug13716,1
O60755,drug1507,1
P50406,drug63011,1
Q8TDU6,drug36493,1
Q80SS6,drug22028,0
Q6R6I6,drug66922,0
Q8WXD0,drug21101,0
P29274,drug49584,1
P47901,drug24449,1
P42866,drug15593,0
P25961,drug11060,0
Q6R6I6,drug25352,0
P51677,drug62994,0
P46095,drug47953,1
P51582,drug37521,0
P47901,drug6197,0
P11229,drug59842,1
P34975,drug42290,0
Q8TDV5,drug257,1
P11229,drug8873,1
P41594,drug39577,1
P48039,drug48627,1
P49146,drug16744,0
P28335,drug29928,1
Q9NYW7,drug4932,1
O14842,drug15759,1
Q7TN41,drug11794,0
Q9JJL9,drug56460,0
P41143,drug60903,1
P28565,drug30323,0
O43613,drug31817,1
Q8TDV5,drug52785,1
P21761,drug41395,0
P32245,drug4341,1
P35346,drug40817,1
P34969,drug14969,1
P29275,drug34985,1
Q14831,drug17029,0
P34972,drug258,1
P41594,drug38584,1
P32302,drug23718,0
P0DMS8,drug21874,1
P21453,drug7419,1
P41145,drug64001,1
Q9NYW5,drug65502,1
O14842,drug58876,1
P43140,drug15382,0
P48145,drug66741,0
P31423,drug48068,0
P32304,drug36568,1
P32302,drug62401,0
O43613,drug40397,1
P32300,drug21703,0
Q96RJ0,drug16402,1
Q923Y7,drug45439,0
P41594,drug72361,1
Q96RJ0,drug69403,0
P25100,drug49084,0
Q5NUL3,drug15585,0
P21462,drug22451,1
P34995,drug28350,0
Q9JKM5,drug40557,0
Q9HBX9,drug33414,1
P34972,drug58931,1
P25099,drug46798,0
Q7TN41,drug24238,0
P51681,drug33762,1
P22909,drug44857,0
Q8TDS7,drug38872,0
O08556,drug9970,0
P41143,drug37241,0
P47866,drug51334,0
P08908,drug61758,1
P41145,drug52088,1
P50052,drug46529,0
P41145,drug4538,1
Q13255,drug5676,1
P07550,drug51788,1
P20309,drug48803,1
P13945,drug22446,1
Q13255,drug56094,1
P43118,drug65049,0
Q9HBX9,drug34737,1
Q9BZJ6,drug30827,0
P30411,drug34535,0
Q9Z0U9,drug61806,0
P43115,drug54373,1
Q6DWJ6,drug41077,0
P34972,drug63787,1
P13945,drug24783,1
P30559,drug52330,1
Q96LA9,drug4375,0
P30729,drug37210,0
Q16602,drug50252,0
Q01726,drug55545,1
Q16602,drug21080,1
P21555,drug30837,0
Q99705,drug8488,1
P34978,drug31234,1
P30966,drug66025,0
Q9NYV9,drug1616,0
P51679,drug55895,0
Q9HBX9,drug58565,1
P32247,drug12232,1
P08908,drug43588,1
O14842,drug33691,1
P34972,drug7147,1
Q9HB89,drug20660,1
P50406,drug42206,0
P50406,drug28065,1
P14416,drug16138,1
Q14416,drug65473,1
P14416,drug65281,1
Q96RI0,drug3232,0
Q9H244,drug49281,1
P51679,drug9550,0
P34972,drug57642,1
P29274,drug50493,1
P34969,drug42505,0
P35408,drug48717,1
Q9Y2T6,drug68761,0
P35408,drug14836,1
Q99788,drug67698,1
Q9Y2T5,drug21414,1
P08913,drug47035,0
P21917,drug21899,1
P21451,drug59881,0
P35408,drug43261,1
Q8C131,drug57028,0
Q9HC97,drug45646,1
Q9UNW8,drug13055,0
P25929,drug25330,0
P07550,drug35780,1
Q2AC31,drug48278,0
P59537,drug41411,0
Q62805,drug11053,0
Q8TDS4,drug63407,1
O88319,drug61069,0
P04201,drug67765,0
P04201,drug14676,0
P35462,drug46153,1
P13945,drug38007,1
Q9Z0L1,drug11106,0
O14842,drug41667,1
Q9HBX9,drug71451,1
P18825,drug37557,1
P30083,drug28711,0
Q8TDV5,drug55851,1
Q01717,drug4038,0
Q5QD16,drug6025,0
P31391,drug41510,0
Q92633,drug55847,0
P70536,drug55537,0
P30560,drug33032,0
Q60614,drug26163,0
Q9NQS5,drug14254,1
Q6R6I6,drug977,0
P08588,drug51640,0
P30968,drug69506,1
O00574,drug40876,0
Q99788,drug22216,0
P49286,drug18941,1
P21462,drug35077,1
Q9UPC5,drug28476,0
Q9ULV1,drug23244,0
O88871,drug70281,0
P34972,drug64541,1
P52500,drug14148,1
O08530,drug38499,0
P32246,drug20134,0
P14416,drug6607,1
P21555,drug15790,0
P32238,drug37336,0
Q8TDS4,drug64409,0
P51686,drug28708,1
P41597,drug21778,0
Q9EP66,drug66846,0
P21730,drug53593,0
P49286,drug28278,0
P30411,drug44928,0
Q99835,drug51086,1
Q02643,drug16690,0
O43614,drug5789,1
Q9HBX9,drug51834,1
P30731,drug8714,0
Q01726,drug32190,0
Q9ULV1,drug46808,0
P29276,drug37267,0
P32299,drug46596,0
Q9H244,drug21177,1
P35367,drug45355,1
O43614,drug35610,1
P30989,drug25110,1
Q9Y5N1,drug59768,1
P43115,drug17260,1
Q6W5P4,drug32590,0
Q8TDS4,drug56550,1
P49019,drug43422,0
P70310,drug8486,0
Q8TDU6,drug23513,0
P46095,drug69634,1
Q01776,drug16870,0
P08911,drug27427,0
P61168,drug35789,0
Q8K418,drug23543,0
P43220,drug55053,1
O75899,drug7597,0
P41146,drug67117,1
Q9UBY5,drug35742,0
Q9JHG3,drug24676,0
P30551,drug62405,0
P34972,drug53879,1
P70658,drug35305,0
P30542,drug65033,1
P30937,drug14985,0
Q99705,drug52735,1
P31388,drug63131,0
P30542,drug41532,1
P52592,drug46552,0
O43613,drug8206,1
Q96RI0,drug16107,1
P51810,drug38249,0
P32245,drug41392,1
Q9NYW2,drug32062,0
P43116,drug39668,0
Q9R1K6,drug68231,0
Q9ERZ4,drug4798,0
P21453,drug59451,1
P48546,drug63802,1
Q9HBX9,drug58165,1
P20309,drug58592,1
Q8TDS4,drug29511,0
P32745,drug29104,1
P34972,drug22569,1
P21555,drug56321,0
Q9HBX9,drug2284,1
P0DMS8,drug16187,1
Q9HB89,drug71275,1
P34972,drug17564,1
P14416,drug9050,1
P59551,drug44370,0
P41145,drug24958,1
P50052,drug46142,0
P25961,drug48331,0
P30559,drug37215,1
P56718,drug25875,0
P32241,drug65021,1
P34972,drug63272,0
Q04573,drug6425,0
P41595,drug63914,1
Q92847,drug21557,1
Q9JKM5,drug29424,0
P11229,drug20514,1
P51582,drug35819,0
O14842,drug36860,1
Q14832,drug2584,1
Q63447,drug45192,0
Q96RI0,drug63921,1
P59534,drug67061,0
Q8VIH9,drug37316,0
P21917,drug70454,1
P32245,drug68335,1
P25089,drug42849,0
P34972,drug21468,1
P70310,drug51338,0
Q969F8,drug38918,0
O00222,drug31436,0
P34972,drug45960,1
Q96G91,drug53852,0
Q9HBX9,drug30256,1
Q9BXC0,drug55926,0
P35372,drug32657,1
P46092,drug15456,0
P08913,drug66306,1
Q9HBX9,drug6687,1
Q14833,drug29035,1
P30557,drug549,0
P51681,drug47158,0
P33533,drug23667,0
Q9ERZ4,drug65268,0
P37288,drug13367,1
Q8TDU6,drug62557,1
P25090,drug55649,1
P35372,drug24998,1
P35462,drug31961,1
P59543,drug9746,0
P58406,drug70690,0
Q16581,drug38335,0
P25101,drug28540,0
Q9NSD7,drug23254,0
P22888,drug61207,0
P41597,drug64029,1
P32249,drug40240,1
Q01726,drug35395,1
Q5T6X5,drug22185,0
Q01726,drug48939,1
P21731,drug1300,1
O00574,drug29694,1
P41146,drug39419,0
O43614,drug24156,1
Q8TDV5,drug7485,1
P28223,drug19926,1
P08913,drug6368,1
Q9NS67,drug2540,0
Q92847,drug53536,0
P08909,drug71861,0
Q9HBX9,drug65417,1
P49682,drug16898,1
Q9UKP6,drug5231,1
P35000,drug31937,0
Q99527,drug23761,0
P08588,drug9612,1
P58406,drug12052,1
Q9HC97,drug71250,1
Q9HBX9,drug24976,1
Q9QYN8,drug2097,0
P48442,drug33388,0
Q7Z601,drug48194,1
Q9UBS5,drug22527,0
P43219,drug62206,0
P28646,drug27602,0
P30989,drug48401,0
P19327,drug24207,0
P0DMS8,drug21229,1
P59537,drug69302,1
P41587,drug66880,0
P43088,drug71452,0
O75084,drug14055,0
O14842,drug51579,1
P08912,drug39840,0
P18901,drug10651,0
Q8TDU6,drug11134,1
P47872,drug31908,0
P35372,drug6135,1
P41145,drug63347,1
P08908,drug48034,0
Q9Y271,drug63068,1
O14842,drug8072,1
Q9BXA5,drug18237,0
O00398,drug26913,0
P21453,drug55172,1
P46092,drug64015,0
Q2AC31,drug67609,0
P30542,drug3117,0
Q9GZN0,drug10328,1
P51681,drug20936,1
P08911,drug30574,0
P35348,drug14645,1
P43219,drug19958,0
Q92847,drug17226,1
P21453,drug1837,1
Q9NYW1,drug34927,0
O43614,drug47660,1
P30518,drug3170,0
P25100,drug4102,1
P51681,drug56937,1
P29371,drug11542,0
Q9H244,drug61854,1
P34972,drug52845,1
Q8WXD0,drug33080,0
O60755,drug59586,1
P42866,drug10097,0
P43220,drug58548,1
Q99527,drug49004,1
Q8K418,drug63602,0
P35372,drug5176,1
Q96LA9,drug50333,0
P12657,drug54181,0
Q9UBY5,drug48104,0
P29274,drug47560,1
P46095,drug61135,0
P43118,drug66063,0
Q96G91,drug59297,1
Q14833,drug47966,1
P32238,drug230,0
Q16602,drug9124,0
Q96LA9,drug12356,1
P30542,drug17245,1
P41180,drug5440,1
P30966,drug54176,1
P49682,drug3317,0
Q9BXA5,drug54633,0
P26684,drug61450,0
P41595,drug11367,1
Q3UVX5,drug55267,0
P28223,drug49982,1
Q924T9,drug42580,0
Q8TDV5,drug36567,1
Q9HBX9,drug16100,1
P35367,drug42140,1
O43613,drug26225,1
P08588,drug65202,1
P35372,drug19261,1
Q14833,drug64818,1
P59551,drug19009,0
Q9HBX9,drug69403,1
P18901,drug24283,0
P97288,drug26885,0
O14842,drug67483,1
P47871,drug32625,1
P47775,drug26135,0
P32241,drug23761,0
Q9HBX9,drug34391,1
P25105,drug27980,0
Q4KLH9,drug53340,0
Q99835,drug51140,1
P34972,drug67970,1
P20789,drug71673,0
Q13255,drug66633,1
Q14416,drug64239,0
P41145,drug71138,1
P43118,drug12920,0
P35408,drug68641,0
Q14416,drug6011,1
P61073,drug15140,0
P47775,drug60483,0
P41597,drug22902,1
P30543,drug21305,0
P30556,drug6471,0
Q9H3N8,drug42449,1
P70310,drug33088,0
P21731,drug5275,0
P13945,drug70707,1
Q9UNW8,drug52077,0
P35462,drug22350,0
Q7TMA4,drug65417,0
Q923Y8,drug44638,0
P31421,drug32060,0
O14842,drug42900,1
Q6NS65,drug63224,0
P43115,drug72373,0
P08173,drug28013,1
Q15761,drug44540,1
Q13258,drug26603,1
P30872,drug66172,0
P41143,drug17983,0
P08588,drug36343,1
P35348,drug13009,1
O43614,drug32849,1
P20309,drug27271,0
P29371,drug40750,0
P34980,drug27372,0
Q96RJ0,drug30017,0
Q91ZY2,drug45560,0
Q15391,drug42411,1
P08908,drug50400,1
P41968,drug39008,1
Q8TDV5,drug27129,1
O14842,drug23461,1
P46095,drug35765,1
Q14833,drug17244,1
O43613,drug6430,1
Q13304,drug37367,0
Q8BLG2,drug23531,0
Q02643,drug56727,0
P35462,drug60112,0
Q9NYW3,drug66975,0
Q91X56,drug72362,0
P37288,drug70079,0
Q7Z601,drug26650,1
P48546,drug8048,1
Q8TDV5,drug47771,1
P20272,drug37395,0
P25961,drug69995,0
P46089,drug72148,0
O08725,drug41024,0
Q14833,drug32464,1
P33766,drug62728,0
Q99500,drug60903,0
P32245,drug37020,1
P41595,drug4323,1
P13945,drug72026,1
P08172,drug52452,1
Q92847,drug35751,0
P29275,drug31905,1
P35353,drug558,0
Q91X56,drug36215,0
P43088,drug11288,1
P50406,drug60666,1
P49682,drug46397,1
Q96LA9,drug55579,1
Q923Y9,drug29755,0
P56479,drug10387,0
Q01717,drug27228,0
Q96LB2,drug41206,0
P25099,drug3629,0
Q14416,drug2327,1
Q6IYF8,drug55993,0
Q01726,drug7077,0
P30731,drug21897,0
P49684,drug57866,0
P50406,drug45375,1
Q13639,drug51068,1
P28221,drug12436,0
P14600,drug65727,0
P43088,drug10750,0
P28221,drug41241,1
P25929,drug57979,0
P59533,drug33423,0
Q99705,drug59304,1
P41143,drug61808,1
Q13304,drug50949,0
Q96G91,drug54583,0
Q9HBX9,drug52687,1
P34972,drug40334,1
P97583,drug34381,0
P41143,drug70207,1
Q9NYW4,drug67457,0
Q9Y2T5,drug43016,0
Q8TDV5,drug28706,1
P11229,drug59540,1
P51684,drug24863,1
O95838,drug57433,0
P35375,drug34626,0
P37288,drug22105,1
P34995,drug8344,1
P35367,drug19751,1
P35372,drug52331,1
P43657,drug44704,0
Q8WXD0,drug30539,0
O75388,drug15430,0
Q96RI0,drug9066,0
Q99705,drug67465,0
Q14833,drug5986,1
P43219,drug57448,0
Q9HBX9,drug30568,1
Q8VIH9,drug1819,0
P25023,drug34963,0
Q9HBX9,drug70862,0
O43194,drug29099,0
Q8TDS4,drug14676,1
Q04573,drug42562,0
Q33BM1,drug16114,0
Q9BXC1,drug35754,0
P55085,drug54820,0
P35000,drug9641,0
P47866,drug10420,0
Q13639,drug41137,0
Q91X56,drug34186,0
P47901,drug26995,1
P35372,drug55974,1
P70658,drug70568,0
Q9UBS5,drug18707,0
Q9HC97,drug38775,1
P25025,drug24096,1
Q92847,drug27661,1
Q9Y271,drug17112,1
P28222,drug25083,1
P21451,drug48827,0
P0DMS8,drug4516,1
P30556,drug34714,1
Q9NQS5,drug28669,1
Q9ESG6,drug59915,0
O14843,drug33254,1
P43116,drug57390,0
P47871,drug69405,1
P32246,drug51663,1
Q9HBX9,drug67371,1
P51679,drug19899,1
P41594,drug62672,1
Q96RJ0,drug3393,1
P08908,drug2892,0
P25105,drug28249,1
Q9NYW4,drug5958,0
Q9UNW8,drug57479,0
P32245,drug68507,0
P35370,drug6617,0
P35368,drug28925,1
P41594,drug43030,1
Q9NYW7,drug5603,0
P25021,drug43994,0
P46095,drug4925,1
P43657,drug3725,0
P32245,drug16656,1
P08908,drug39515,1
P35372,drug40358,1
P08482,drug28013,1
P30729,drug17772,0
P35367,drug43681,1
P41180,drug60195,1
Q13639,drug28144,1
Q91ZB8,drug26354,0
P28566,drug23642,1
P29371,drug16382,1
Q9HBX9,drug2760,1
P21462,drug40216,0
P18825,drug11697,1
Q9R261,drug12642,0
Q13639,drug5017,1
P32299,drug50219,0
Q96RJ0,drug1687,1
P46092,drug13646,0
Q8C131,drug6629,0
O14842,drug8806,1
P29275,drug35840,1
Q14833,drug20949,0
Q14330,drug59000,0
P32246,drug59327,1
P29274,drug62378,1
Q03431,drug70611,0
P18901,drug23668,0
P21728,drug47089,0
P32245,drug16880,0
Q13255,drug68185,1
P25962,drug41951,0
Q3U6B2,drug43679,0
Q8TDU6,drug15230,0
P41595,drug33053,1
P28223,drug21,1
P13945,drug45351,1
P32247,drug42650,1
P59535,drug23592,0
Q8TDV5,drug12474,1
O15354,drug43041,0
Q99788,drug63010,0
Q9Y5N1,drug3710,1
P23944,drug59655,0
P32745,drug26957,0
P41597,drug13946,1
P51677,drug42995,1
P28335,drug24722,1
P25929,drug29938,1
Q9Y2T5,drug32351,1
